cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
52.98333,2709    ,10.86667,2       ,5.433333,0.09055556,0.07436385,0.01619171,0.0723047,0.1022619,0.1358409,0.1022619,-0.1022619,4.53524 ,0.4191823,0,0,0,0,0,0       ,9.474682,100.1288,,,,,,,,,,
53.23333,2724    ,26.86667,2       ,13.43333,0.2238889,0.07429293,0.149596,0.07173878,0.1014615,0.1347776,0.1014615,-0.1014615,4.500077,0.3690489,1,1,1,1,0,0.7220167,9.468114,99.91971,,,,,,,,,,
53.48333,2739    ,1.866667,2       ,0.9333333,0.01555556,0.07441393,-0.05885837,0.0711375,0.1006111,0.133648,0.1006111,-0.1006111,4.465713,0.3690489,0,0,0,0,0,0       ,9.457434,99.93052,,,,,,,,,,
53.73333,2754    ,9.333333,2       ,4.666667,0.07777778,0.07442185,0.003355931,0.07050241,0.09971291,0.1324548,0.09971291,-0.09971291,4.432168,0.4512656,0,0,0,0,0,0       ,9.442595,100.0879,,,,,,,,,,
53.98333,2769    ,9.066667,2       ,4.533333,0.07555556,0.07408504,0.001470513,0.0698346,0.09876841,0.1312002,0.09876841,-0.09876841,4.399656,0.4622345,0,0,0,0,0,0       ,9.423628,100.2453,,,,,,,,,,
54.23333,2784    ,10.86667,2       ,5.433333,0.08527315,0.07345929,0.01181386,0.06913253,0.09777545,0.1298812,0.09777545,-0.09777545,4.368406,0.217594,0,0,0,0,0,0       ,9.400666,100.4027,,,,,,,,,,
54.46875,2799    ,4.066667,2       ,2.033333,0.03360648,0.07273218,-0.0391257,0.06839072,0.0967263,0.1284875,0.0967263,-0.0967263,4.338879,0.2612569,0,0,0,0,0,0       ,9.373942,100.5602,,,,,,,,,,
54.71667,2814    ,3       ,2       ,1.5     ,0.025   ,0.07197467,-0.04697467,0.06760423,0.09561395,0.12701 ,0.09561395,-0.09561395,4.311691,0.3506836,0,0,0,0,0,0       ,9.343772,100.7176,,,,,,,,,,
54.96667,2829    ,25.53333,2       ,12.76667,0.2127778,0.07119184,0.1415859,0.06677286,0.09443813,0.125448,0.09443813,-0.09443813,4.287595,0.4084541,0,0,0,0,0,0       ,9.310546,100.875 ,,,,,,,,,,
55.21667,2844    ,29      ,2       ,14.5    ,0.2416667,0.07037259,0.1712941,0.06589748,0.09320006,0.1238034,0.09320006,-0.09320006,4.267457,0.5619823,1,1,1,1,0,2.003869,9.274696,101.3487,,,,,,,,,,
55.46667,2859    ,11.66667,2       ,5.833333,0.09195602,0.06950979,0.02244623,0.06497972,0.09190206,0.1220792,0.09190206,-0.09190206,4.252342,0.6584512,0,0,0,0,0,0       ,9.236645,101.8451,,,,,,,,,,
55.70312,2874    ,2.6     ,2       ,1.3     ,0.02139583,0.06869461,-0.04729877,0.06402182,0.09054729,0.1202796,0.09054729,-0.09054729,4.24361 ,0.6584512,0,0,0,0,0,0       ,9.196702,102.3414,,,,,,,,,,
55.95   ,2889    ,22.6    ,2       ,11.3    ,0.1883333,0.06804767,0.1202857,0.06302722,0.0891406,0.118411,0.0891406,-0.0891406,4.242693,0.6076604,1,1,1,1,0,0.4671761,9.155046,102.8378,,,,,,,,,,
56.2    ,2904    ,14.4    ,2       ,7.2     ,0.114   ,0.0676114,0.0463886,0.0620016,0.08769005,0.1164841,0.08769005,-0.08769005,4.250246,0.5503412,0,0,0,0,0,0       ,9.111759,103.3341,,,,,,,,,,
56.4375 ,2919    ,21.26667,2       ,10.63333,0.1742685,0.06738819,0.1068803,0.06095275,0.08620664,0.1145136,0.08620664,-0.08620664,4.265689,0.301741,1,1,0,1,0,0.3101053,9.0668  ,103.8305,,,,,,,,,,
56.68333,2934    ,8.133333,2       ,4.066667,0.06777778,0.06726936,0.0005084195,0.05988837,0.08470127,0.112514,0.08470127,-0.08470127,4.287334,0.3343101,0,0,0,0,0,0       ,9.020065,104.4366,,,,,,,,,,
56.93333,2949    ,3.466667,2       ,1.733333,0.02756481,0.06705366,-0.03948885,0.05881688,0.08318583,0.1105009,0.08318583,-0.08318583,4.312769,0.2980098,0,0,0,0,0,0       ,8.9714  ,105.3447,,,,,,,,,,
57.17188,2964    ,2       ,2       ,1       ,0.01631944,0.06651661,-0.05019716,0.0577469,0.08167254,0.1084907,0.08167254,-0.08167254,4.339618,0.2980098,0,0,0,0,0,0       ,8.920643,106.2528,,,,,,,,,,
57.41667,2979    ,5.666667,2       ,2.833333,0.04525463,0.06550861,-0.02025398,0.05668791,0.08017479,0.1065011,0.08017479,-0.08017479,4.366015,0.2020706,0,0,0,0,0,0       ,8.867574,107.1609,,,,,,,,,,
57.65625,2994    ,21.2    ,2       ,10.6    ,0.17225 ,0.06400646,0.1082435,0.05564725,0.07870297,0.104546,0.07870297,-0.07870297,4.391459,0.1753957,0,1,1,1,0,0.4431086,8.811922,108.069 ,,,,,,,,,,
57.9    ,3009    ,16.8    ,2       ,8.4     ,0.13475 ,0.06200934,0.07274066,0.05462545,0.07725781,0.1026264,0.07725781,-0.07725781,4.417113,0.1950282,1,0,0,0,0,0       ,8.75342 ,108.9771,,,,,,,,,,
58.14062,3024    ,4.8     ,2       ,2.4     ,0.03883333,0.05954094,-0.02070761,0.05361529,0.07582912,0.1007285,0.07582912,-0.07582912,4.445134,0.2223344,0,0,0,0,0,0       ,8.691783,109.8852,,,,,,,,,,
58.38333,3039    ,2       ,2       ,1       ,0.01611111,0.05669249,-0.04058138,0.05260868,0.07440547,0.0988374,0.07440547,-0.07440547,4.477411,0.2223344,0,0,0,0,0,0       ,8.626721,111.1877,,,,,,,,,,
58.625  ,3054    ,4.8     ,2       ,2.4     ,0.03866667,0.05364996,-0.0149833,0.05160229,0.0729821,0.09694666,0.0729821,-0.0729821,4.514958,0.08724995,0,0,0,0,0,0       ,8.557969,112.7531,,,,,,,,,,
58.86667,3069    ,8       ,2       ,4       ,0.06472222,0.05060859,0.01411363,0.0505998,0.07156426,0.09506325,0.07156426,-0.07156426,4.558153,0.04798768,0,0,0,0,0,0       ,8.485305,114.3186,,,,,,,,,,
59.10938,3084    ,7.6     ,2       ,3.8     ,0.06095833,0.04766056,0.01329777,0.04960707,0.07016022,0.09319818,0.07016022,-0.07016022,4.606629,0.03987715,0,0,0,0,0,0       ,8.408554,115.8841,,,,,,,,,,
59.35   ,3099    ,19.8    ,2       ,9.9     ,0.160875,0.04485439,0.1160206,0.04863187,0.06878098,0.09136604,0.06878098,-0.06878098,4.65923 ,0.02122676,0,0,0,0,0,0       ,8.327597,117.4495,,,,,,,,,,
59.59375,3114    ,31      ,2       ,15.5    ,0.2421875,0.04222924,0.1999583,0.04768355,0.06743976,0.08958441,0.06743976,-0.06743976,4.713663,0.03721466,0,1,1,1,0,2.87613 ,8.242365,119.015 ,,,,,,,,,,
59.82812,3129    ,11.53333,2       ,5.766667,0.09170602,0.0398061,0.05189992,0.04677225,0.06615088,0.08787232,0.06615088,-0.06615088,4.766707,0.03721466,1,0,0,0,0,0       ,8.152818,120.5804,,,,,,,,,,
60.06667,3144    ,1.733333,2       ,0.8666667,0.0142037,0.03748982,-0.02328611,0.04590921,0.06493027,0.08625091,0.06493027,-0.06493027,4.815209,0.05084284,0,0,0,0,0,0       ,8.058882,122.5478,,,,,,,,,,
60.3125 ,3159    ,1       ,2       ,0.5     ,0.0078125,0.03517298,-0.02736048,0.04510586,0.06379408,0.08474164,0.06379408,-0.06379408,4.856732,0.05084284,0,0,0,0,0,0       ,7.960475,124.5439,,,,,,,,,,
60.54688,3174    ,1.133333,2       ,0.5666667,0.00893287,0.03282823,-0.02389536,0.04437299,0.06275756,0.08336477,0.06275756,-0.06275756,4.889143,0.01499065,0,0,0,0,0,0       ,7.857535,126.54  ,,,,,,,,,,
60.78333,3189    ,2.266667,2       ,1.133333,0.01873148,0.03056524,-0.01183376,0.04371921,0.06183291,0.08213649,0.06183291,-0.06183291,4.911427,0.00829485,0,0,0,0,0,0       ,7.750034,128.5361,,,,,,,,,,
61.03125,3204    ,4       ,2       ,2       ,0.03125 ,0.02858951,0.00266049,0.04314856,0.06102583,0.08106439,0.06102583,-0.06102583,4.923545,0.002365173,0,0,0,0,0,0       ,7.637999,130.5321,,,,,,,,,,
61.26562,3219    ,4       ,2       ,2       ,0.03125 ,0.02706386,0.004186138,0.04266035,0.06033535,0.08014719,0.06033535,-0.06033535,4.926247,0.001736103,0,0,0,0,0,0       ,7.521529,132.5282,,,,,,,,,,
61.5    ,3234    ,0       ,2       ,0       ,0       ,0.02600364,-0.02600364,0.04225127,0.05975678,0.07937864,0.05975678,-0.05975678,4.920735,0.0009423727,0,0,0,0,0,0       ,7.400807,134.4657,,,,,,,,,,
61.73438,3249    ,1.866667,2       ,0.9333333,0.01549074,0.0253018,-0.009811054,0.04191898,0.05928681,0.07875435,0.05928681,-0.05928681,4.908189,0.0009832384,0,0,0,0,0,0       ,7.276129,136.242 ,,,,,,,,,,
61.98333,3264    ,1.066667,2       ,0.5333333,0.00837037,0.02488564,-0.01651527,0.04166357,0.05892558,0.0782745,0.05892558,-0.05892558,4.889328,0.002161819,0,0,0,0,0,0       ,7.147906,138.0183,,,,,,,,,,
62.21875,3279    ,4.466667,2       ,2.233333,0.03489583,0.02478866,0.01010717,0.04148297,0.05867016,0.07793521,0.05867016,-0.05867016,4.86451 ,0.001063796,0,0,0,0,0,0       ,7.01659 ,139.7946,,,,,,,,,,
62.45312,3294    ,3.4     ,2       ,1.7     ,0.0265625,0.02502675,0.001535752,0.04137273,0.05851424,0.0777281,0.05851424,-0.05851424,4.833822,0.002779726,0,0,0,0,0,0       ,6.882655,141.5709,,,,,,,,,,
62.6875 ,3309    ,0.8     ,2       ,0.4     ,0.00625 ,0.02556084,-0.01931084,0.04132902,0.05845242,0.07764598,0.05845242,-0.05845242,4.796713,0.002531164,0,0,0,0,0,0       ,6.746574,143.3472,,,,,,,,,,
62.92188,3324    ,0       ,2       ,0       ,0       ,0.02626178,-0.02626178,0.04134988,0.05848193,0.07768518,0.05848193,-0.05848193,4.751777,0.01019421,0,0,0,0,0,0       ,6.608812,145.1235,,,,,,,,,,
63.16667,3339    ,0       ,2       ,0       ,0       ,0.02698125,-0.02698125,0.04143433,0.05860137,0.07784383,0.05860137,-0.05860137,4.69739 ,0.005417745,0,0,0,0,0,0       ,6.469813,146.6745,,,,,,,,,,
63.40625,3354    ,1.2     ,2       ,0.6     ,0.009375,0.02764363,-0.01826863,0.04157878,0.05880566,0.07811522,0.05880566,-0.05880566,4.632509,0.005417745,0,0,0,0,0,0       ,6.329987,148.0753,,,,,,,,,,
63.64062,3369    ,5.733333,2       ,2.866667,0.04479167,0.02833097,0.0164607,0.04177752,0.05908675,0.0784886,0.05908675,-0.05908675,4.557363,0.002937976,0,0,0,0,0,0       ,6.189715,149.4762,,,,,,,,,,
63.875  ,3384    ,10.86667,2       ,5.433333,0.08489583,0.02916666,0.05572918,0.04203082,0.05944499,0.07896447,0.05944499,-0.05944499,4.473342,0.001551235,0,0,0,0,0,0       ,6.049341,150.877 ,,,,,,,,,,
64.10938,3399    ,17.4    ,2       ,8.7     ,0.1359375,0.03024247,0.105695,0.04234938,0.05989554,0.07956296,0.05989554,-0.05989554,4.38243 ,0.0004057341,0,0,0,0,0,0       ,5.909154,152.2778,,,,,,,,,,
64.34375,3414    ,17      ,2       ,8.5     ,0.1328125,0.03155236,0.1012601,0.04274516,0.0604553,0.08030652,0.0604553,-0.0604553,4.287069,0.001242351,1,1,1,1,0,1.385669,5.76942 ,153.6786,,,,,,,,,,
64.57812,3429    ,2.466667,2       ,1.233333,0.01927083,0.03301348,-0.01374264,0.04322497,0.0611339,0.08120796,0.0611339,-0.0611339,4.189615,0.001196721,0,0,0,0,0,0       ,5.630429,155.0795,,,,,,,,,,
64.8125 ,3444    ,0.8     ,2       ,0.4     ,0.00625 ,0.03448973,-0.02823973,0.04378717,0.06192902,0.08226417,0.06192902,-0.06192902,4.092604,0.004688388,0,0,0,0,0,0       ,5.49241 ,156.1255,,,,,,,,,,
65.04688,3459    ,0.2666667,2       ,0.1333333,0.002083333,0.03583845,-0.03375512,0.04442313,0.06282848,0.08345897,0.06282848,-0.06282848,3.998457,0.01711653,0,0,0,0,0,0       ,5.355521,157.1462,,,,,,,,,,
65.28125,3474    ,3.266667,2       ,1.633333,0.02552083,0.03699005,-0.01146922,0.04512264,0.06381781,0.08477316,0.06381781,-0.06381781,3.908693,0.009576208,0,0,0,0,0,0       ,5.219869,158.1668,,,,,,,,,,
65.51562,3489    ,21      ,2       ,10.5    ,0.1640625,0.03799487,0.1260676,0.04587694,0.06488463,0.08619028,0.06488463,-0.06488463,3.823568,0.009576208,1,1,1,1,0,0.917745,5.08553 ,159.1875,,,,,,,,,,
65.75   ,3504    ,2       ,2       ,1       ,0.015625,0.03894352,-0.02331852,0.04667635,0.06601525,0.08769216,0.06601525,-0.06601525,3.742929,0.03002778,0,0,0,0,0,0       ,4.952542,160.2082,,,,,,,,,,
65.98438,3519    ,9.466667,2       ,4.733333,0.07395833,0.03991445,0.03404388,0.04750907,0.06719299,0.08925662,0.06719299,-0.06719299,3.666616,0.04611352,0,0,0,0,0,0       ,4.820877,161.2288,,,,,,,,,,
66.21875,3534    ,2.2     ,2       ,1.1     ,0.0171875,0.04096668,-0.02377918,0.04836362,0.06840159,0.09086208,0.06840159,-0.06840159,3.594047,0.07558072,0,0,0,0,0,0       ,4.69046 ,162.0799,,,,,,,,,,
66.45312,3549    ,1       ,2       ,0.5     ,0.007444853,0.04217643,-0.03473158,0.04923293,0.06963108,0.09249528,0.06963108,-0.06963108,3.523724,0.07558072,0,0,0,0,0,0       ,4.561204,162.4644,,,,,,,,,,
66.67647,3564    ,1       ,2       ,0.5     ,0.007659314,0.04368613,-0.03602682,0.05012133,0.07088755,0.09416433,0.07088755,-0.07088755,3.451379,0.04601088,0,0,0,0,0,0       ,4.433038,162.849 ,,,,,,,,,,
66.90625,3579    ,10.6    ,2       ,5.3     ,0.0828125,0.04567003,0.03714247,0.05103987,0.07218666,0.09589002,0.07218666,-0.07218666,3.372042,0.08224379,0,0,0,0,0,0       ,4.305925,163.2335,,,,,,,,,,
67.14062,3594    ,13.8    ,2       ,6.9     ,0.1078125,0.04822836,0.05958414,0.05200367,0.07354978,0.09770074,0.07354978,-0.07354978,3.281669,0.1637978,1,0,0,0,0,0       ,4.179887,163.618 ,,,,,,,,,,
67.375  ,3609    ,7.266667,2       ,3.633333,0.05677083,0.05129301,0.005477824,0.05303072,0.07500236,0.09963029,0.07500236,-0.07500236,3.177514,0.2596549,0,0,0,0,0,0       ,4.055034,164.0026,,,,,,,,,,
67.60938,3624    ,3.4     ,2       ,1.7     ,0.0265625,0.05463782,-0.02807532,0.05413587,0.07656539,0.1017066,0.07656539,-0.07656539,3.058469,0.2587739,0,0,0,0,0,0       ,3.931656,164.3871,,,,,,,,,,
67.84375,3639    ,4       ,2       ,2       ,0.03063725,0.05796243,-0.02732518,0.05532492,0.07824709,0.1039405,0.07824709,-0.07824709,2.925173,0.1807965,0,0,0,0,0,0       ,3.81022 ,164.1626,,,,,,,,,,
68.07353,3654    ,3.6     ,2       ,1.8     ,0.02680147,0.06101506,-0.03421359,0.05659257,0.08003996,0.106322,0.08003996,-0.08003996,2.778953,0.1205935,0,0,0,0,0,0       ,3.69128 ,163.5319,,,,,,,,,,
68.29688,3669    ,2.4     ,2       ,1.2     ,0.01875 ,0.06366481,-0.04491481,0.05792379,0.08192272,0.108823,0.08192272,-0.08192272,2.62175 ,0.1205935,0,0,0,0,0,0       ,3.575412,162.9013,,,,,,,,,,
68.53125,3684    ,5.4     ,2       ,2.7     ,0.0421875,0.06598947,-0.02380197,0.05929882,0.08386746,0.1114064,0.08386746,-0.08386746,2.455785,0.1807965,0,0,0,0,0,0       ,3.463187,162.2706,,,,,,,,,,
68.76562,3699    ,11      ,2       ,5.5     ,0.0859375,0.06818897,0.01774853,0.06069452,0.08584142,0.1140285,0.08584142,-0.08584142,2.283419,0.2864097,0,0,0,0,0,0       ,3.355132,161.64  ,,,,,,,,,,
69      ,3714    ,15      ,2       ,7.5     ,0.1102941,0.07047847,0.03981565,0.06208726,0.08781119,0.1166451,0.08781119,-0.08781119,2.107156,0.565546,0,0,0,0,0,0       ,3.251728,161.0093,,,,,,,,,,
69.22059,3729    ,21.06667,2       ,10.53333,0.1632925,0.07299674,0.09029574,0.06345805,0.08974993,0.1192204,0.08974993,-0.08974993,1.929439,0.5450738,1,1,0,1,0,0.008187078,3.153441,160.3787,,,,,,,,,,
69.45312,3744    ,14      ,2       ,7       ,0.109375,0.07577632,0.03359868,0.06479477,0.09164048,0.1217317,0.09164048,-0.09164048,1.752329,0.3082274,0,0,0,0,0,0       ,3.060679,158.9322,,,,,,,,,,
69.6875 ,3759    ,11.26667,2       ,5.633333,0.08422386,0.07875299,0.005470866,0.06609131,0.0934742,0.1241676,0.0934742,-0.0934742,1.577247,0.2264464,0,0,0,0,0,0       ,2.973693,157.4273,,,,,,,,,,
69.91176,3774    ,11.6    ,2       ,5.8     ,0.08849265,0.08173527,0.006757375,0.06734755,0.09525092,0.1265277,0.09525092,-0.09525092,1.404909,0.7985562,0,0,0,0,0,0       ,2.892563,155.9225,,,,,,,,,,
70.14062,3789    ,14.13333,2       ,7.066667,0.1104167,0.08451332,0.02590335,0.06857169,0.09698225,0.1288275,0.09698225,-0.09698225,1.235573,0.5362905,0,0,0,0,0,0       ,2.817217,154.4177,,,,,,,,,,
70.375  ,3804    ,12.26667,2       ,6.133333,0.09320261,0.08689084,0.006311773,0.0697758,0.09868525,0.1310897,0.09868525,-0.09868525,1.069791,0.5634401,0,0,0,0,0,0       ,2.747454,152.9129,,,,,,,,,,
70.60294,3819    ,9.666667,2       ,4.833333,0.07255923,0.08868065,-0.01612141,0.07097285,0.1003783,0.1333387,0.1003783,-0.1003783,0.9086227,0.6234393,0,0,0,0,0,0       ,2.682981,151.4081,,,,,,,,,,
70.82812,3834    ,10.06667,1.733333,5.3     ,0.08151348,0.08967591,-0.008162432,0.07217073,0.1020724,0.1355892,0.1020724,-0.1020724,0.7537117,0.6353971,0,0,0,0,0,0       ,2.623456,150.2331,,,,,,,,,,
71.05882,3849    ,1.866667,1.133333,1.8     ,0.02669118,0.08972535,-0.06303417,0.07336398,0.1037601,0.137831,0.1037601,-0.1037601,0.6073749,0.6353971,0,0,0,0,0,0       ,2.56853 ,149.965 ,,,,,,,,,,
71.28125,3864    ,1.533333,2       ,0.7666667,0.01197917,0.08880609,-0.07682692,0.07453515,0.1054165,0.1400313,0.1054165,-0.1054165,0.4724239,0.6353971,0,0,0,0,0,0       ,2.517824,149.6968,,,,,,,,,,
71.51562,3879    ,9       ,2       ,4.5     ,0.0703125,0.08706781,-0.01675531,0.07566653,0.1070166,0.1421568,0.1070166,-0.1070166,0.351732,0.6353971,0,0,0,0,0,0       ,2.470958,149.4287,,,,,,,,,,
71.75   ,3894    ,24      ,2       ,12      ,0.1764706,0.08486244,0.09160815,0.07674491,0.1085418,0.1441828,0.1085418,-0.1085418,0.2478478,0.8245877,0,0,0,0,0,0       ,2.42759 ,149.1605,,,,,,,,,,
71.97059,3909    ,23.13333,2       ,11.56667,0.1793117,0.08267161,0.09664007,0.0777587,0.1099756,0.1460874,0.1099756,-0.1099756,0.1625402,0.8047414,0,0,0,0,0,0       ,2.387409,148.8924,,,,,,,,,,
72.20312,3924    ,23.8    ,2       ,11.9    ,0.1771875,0.08095587,0.09623163,0.07869603,0.1113013,0.1478484,0.1113013,-0.1113013,0.09667674,0.8152669,1,0,0,0,0,0       ,2.350203,148.6243,,,,,,,,,,
72.42647,3939    ,17.33333,2       ,8.666667,0.1327614,0.08004244,0.05271899,0.07954943,0.1125083,0.1494517,0.1125083,-0.1125083,0.05003721,0.8709284,0,0,0,0,0,0       ,2.315816,148.3561,,,,,,,,,,
72.65625,3954    ,14.6    ,2       ,7.3     ,0.1100368,0.08001278,0.03002398,0.08031526,0.1135914,0.1508905,0.1135914,-0.1135914,0.02094474,0.6568156,0,0,0,0,0,0       ,2.284141,148.088 ,,,,,,,,,,
72.88235,3969    ,12.2    ,2       ,6.1     ,0.0923223,0.08069784,0.01162446,0.08099842,0.1145576,0.152174,0.1145576,-0.1145576,0.006086757,0.3893756,0,0,0,0,0,0       ,2.255179,147.8198,,,,,,,,,,
73.10938,3984    ,8.6     ,2       ,4.3     ,0.06560662,0.08181753,-0.01621091,0.08161459,0.1154291,0.1533316,0.1154291,-0.1154291,0.0007949702,0.3893756,0,0,0,0,0,0       ,2.229038,147.5517,,,,,,,,,,
73.33824,3999    ,7.2     ,2       ,3.6     ,0.05294118,0.08320839,-0.03026721,0.08218575,0.1162369,0.1544047,0.1162369,-0.1162369,0       ,0.7589802,0,0,0,0,0,0       ,2.205913,147.2836,,,,,,,,,,
73.55882,4014    ,4.333333,2       ,2.166667,0.03212827,0.08480004,-0.05267177,0.08273261,0.1170103,0.1554321,0.1170103,-0.1170103,0       ,0.7208271,0,0,0,0,0,0       ,2.186015,147.0154,,,,,,,,,,
73.78125,4029    ,0.3333333,2       ,0.1666667,0.002593954,0.08651977,-0.08392581,0.08326722,0.1177664,0.1564365,0.1177664,-0.1177664,0       ,0.4439618,0,0,0,0,0,0       ,2.169543,146.7473,,,,,,,,,,
74.01471,4044    ,5       ,2       ,2.5     ,0.03676471,0.08822723,-0.05146252,0.08379739,0.1185162,0.1574325,0.1185162,-0.1185162,0       ,0.234922,0,0,0,0,0,0       ,2.156673,146.4791,,,,,,,,,,
74.23529,4059    ,5.933333,2       ,2.966667,0.04617239,0.08986148,-0.04368909,0.08432592,0.1192638,0.1584255,0.1192638,-0.1192638,0       ,0.1816163,0,0,0,0,0,0       ,2.147559,146.211 ,,,,,,,,,,
74.46875,4074    ,3.4     ,2       ,1.7     ,0.02520833,0.09154159,-0.06633326,0.08484737,0.1200013,0.1594051,0.1200013,-0.1200013,0       ,0.1816163,0,0,0,0,0,0       ,2.142345,145.9428,,,,,,,,,,
74.69118,4089    ,6.666667,2       ,3.333333,0.04901961,0.09350377,-0.04448416,0.08534963,0.1207116,0.1603487,0.1207116,-0.1207116,0       ,0.09827018,0,0,0,0,0,0       ,2.141181,145.6747,,,,,,,,,,
74.91176,4104    ,14      ,2       ,7       ,0.1068015,0.09602725,0.01077422,0.08581992,0.1213767,0.1612323,0.1213767,-0.1213767,0       ,0.05098025,0,0,0,0,0,0       ,2.144243,145.4066,,,,,,,,,,
75.14062,4119    ,21.2    ,2       ,10.6    ,0.1604289,0.09928866,0.06114026,0.08624788,0.121982,0.1620363,0.121982,-0.121982,0.0006657689,0.04617467,0,0,0,0,0,0       ,2.151728,145.1384,,,,,,,,,,
75.36765,4134    ,24.8    ,2       ,12.4    ,0.1823529,0.1033266,0.07902639,0.08662489,0.1225152,0.1627446,0.1225152,-0.1225152,0.005029588,0.03297928,0,0,0,0,0,0       ,2.163796,144.8703,,,,,,,,,,
75.58824,4149    ,23.06667,2       ,11.53333,0.1724346,0.1080813,0.0643533,0.08694536,0.1229685,0.1633467,0.1229685,-0.1229685,0.01702444,0.04373008,0,0,0,0,0,0       ,2.180546,144.6021,,,,,,,,,,
75.8125 ,4164    ,14.2    ,2       ,7.1     ,0.1096324,0.1133688,-0.003736426,0.08720732,0.123339,0.1638388,0.123339,-0.123339,0.04016125,0.08305464,0,0,0,0,0,0       ,2.202022,144.334 ,,,,,,,,,,
76.04412,4179    ,10.8    ,2       ,5.4     ,0.07941176,0.1188412,-0.03942941,0.08741166,0.123628,0.1642227,0.123628,-0.123628,0.07693965,0.2135278,0,0,0,0,0,0       ,2.228213,144.0659,,,,,,,,,,
76.26471,4194    ,8       ,2       ,4       ,0.05882353,0.1240463,-0.06522275,0.08756027,0.1238382,0.1645019,0.1238382,-0.1238382,0.1287109,0.4538793,0,0,0,0,0,0       ,2.259055,143.7977,,,,,,,,,,
76.48529,4209    ,28.53333,2       ,14.26667,0.2098039,0.1285423,0.08126165,0.08765714,0.1239752,0.1646839,0.1239752,-0.1239752,0.1956912,0.5920897,0,0,0,0,0,0       ,2.294426,143.5296,,,,,,,,,,
76.70588,4224    ,30      ,2       ,15      ,0.2316176,0.1319932,0.09962444,0.08771131,0.1240518,0.1647857,0.1240518,-0.1240518,0.277146,0.4853152,1,0,0,0,0,0       ,2.334128,143.2614,,,,,,,,,,
76.9375 ,4239    ,19.73333,2       ,9.866667,0.1475163,0.1341721,0.01334429,0.08773315,0.1240827,0.1648267,0.1240827,-0.1240827,0.3720889,0.2608921,0,0,0,0,0,0       ,2.377893,142.9933,,,,,,,,,,
77.16176,4254    ,7.6     ,2       ,3.8     ,0.05588235,0.1349471,-0.0790647,0.08772693,0.1240739,0.164815,0.1240739,-0.1240739,0.4793058,0.131314,0,0,0,0,0,0       ,2.425397,142.7252,,,,,,,,,,
77.38235,4269    ,13.66667,2       ,6.833333,0.1004902,0.1342733,-0.03378313,0.08769489,0.1240286,0.1647548,0.1240286,-0.1240286,0.5973007,0.07124462,0,0,0,0,0,0       ,2.476267,142.457 ,,,,,,,,,,
77.60294,4284    ,28      ,2       ,14      ,0.2058824,0.1321913,0.07369108,0.08763817,0.1239483,0.1646483,0.1239483,-0.1239483,0.7243988,0.1472487,0,0,0,0,0,0       ,2.530085,142.1889,,,,,,,,,,
77.82353,4299    ,28.8    ,2       ,14.4    ,0.2117647,0.128852,0.08291269,0.08755554,0.1238315,0.164493,0.1238315,-0.1238315,0.8588781,0.2487084,0,0,0,0,0,0       ,2.586391,141.9207,,,,,,,,,,
78.04412,4314    ,23.66667,2       ,11.83333,0.1747447,0.1244999,0.05024483,0.08744101,0.1236695,0.1642779,0.1236695,-0.1236695,0.9991711,0.4675236,0,0,0,0,0,0       ,2.644689,141.6526,,,,,,,,,,
78.26562,4329    ,19      ,2       ,9.5     ,0.1484375,0.1194375,0.02899995,0.08728687,0.1234515,0.1639883,0.1234515,-0.1234515,1.144007,0.5380451,0,0,0,0,0,0       ,2.704457,141.3844,,,,,,,,,,
78.5    ,4344    ,25      ,2       ,12.5    ,0.1838235,0.1139993,0.06982418,0.08708281,0.1231629,0.1636049,0.1231629,-0.1231629,1.292604,0.4444225,0,0,0,0,0,0       ,2.765178,141.1163,,,,,,,,,,
78.72059,4359    ,25.86667,2       ,12.93333,0.1901961,0.1084517,0.08174442,0.08682188,0.1227938,0.1631147,0.1227938,-0.1227938,1.444588,0.2465955,0,0,0,0,0,0       ,2.826417,140.8482,,,,,,,,,,
78.94118,4374    ,19.4    ,2       ,9.7     ,0.1426471,0.1028576,0.03978945,0.08650344,0.1223435,0.1625164,0.1223435,-0.1223435,1.599294,0.2063467,0,0,0,0,0,0       ,2.88783 ,140.58  ,,,,,,,,,,
79.16176,4389    ,14.6    ,2       ,7.3     ,0.1073529,0.09710841,0.01024453,0.08613203,0.1218182,0.1618186,0.1218182,-0.1218182,1.755618,0.3303797,0,0,0,0,0,0       ,2.949166,140.3119,,,,,,,,,,
