cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
50.9286                         ,1338                           ,31.3333                        ,4                              ,7.8333                         ,0.27976                        ,0.2389                         ,0.040867                       ,0.081373                       ,0.11984                        ,0.16296                        ,0.11984                        ,-0.14278                       ,4.4405                         ,0.92185                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.3393                         ,199.9756                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
51.4643                         ,1353                           ,26.4                           ,4                              ,6.6                            ,0.23571                        ,0.23379                        ,0.0019238                      ,0.081315                       ,0.11975                        ,0.16283                        ,0.11975                        ,-0.14265                       ,4.501                          ,0.8891                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.2871                         ,201.4631                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
52                              ,1368                           ,22.1333                        ,4                              ,5.5333                         ,0.19762                        ,0.22887                        ,-0.031256                      ,0.081317                       ,0.11973                        ,0.16279                        ,0.11973                        ,-0.14253                       ,4.565                          ,0.90259                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.2364                         ,202.9507                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
52.5357                         ,1383                           ,42.6667                        ,4                              ,10.6667                        ,0.38095                        ,0.22419                        ,0.15677                        ,0.08138                        ,0.11979                        ,0.16284                        ,0.11979                        ,-0.14243                       ,4.6321                         ,0.9689                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.1877                         ,204.4382                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
53.0714                         ,1398                           ,62.2                           ,4                              ,15.55                          ,0.55536                        ,0.21976                        ,0.3356                         ,0.081499                       ,0.11991                        ,0.16297                        ,0.11991                        ,-0.14235                       ,4.7017                         ,0.97669                        ,1                              ,1                              ,1                              ,1                              ,0                              ,4.0426                         ,3.141                          ,205.9257                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
53.6071                         ,1413                           ,21.4                           ,4                              ,5.35                           ,0.19499                        ,0.2156                         ,-0.020605                      ,0.081665                       ,0.1201                         ,0.16318                        ,0.1201                         ,-0.14229                       ,4.7734                         ,0.93943                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.0964                         ,207.4132                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
54.1538                         ,1428                           ,24.8                           ,4                              ,6.2                            ,0.23165                        ,0.21171                        ,0.019943                       ,0.081864                       ,0.12032                        ,0.16343                        ,0.12032                        ,-0.14224                       ,4.8469                         ,0.90117                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.0538                         ,208.9007                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
54.7143                         ,1443                           ,20.9333                        ,4                              ,5.2333                         ,0.1869                         ,0.20808                        ,-0.02117                       ,0.082081                       ,0.12057                        ,0.16371                        ,0.12057                        ,-0.14219                       ,4.9218                         ,0.95817                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.0131                         ,209.2212                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
55.25                           ,1458                           ,27.3333                        ,4                              ,6.8333                         ,0.25406                        ,0.20469                        ,0.049369                       ,0.082293                       ,0.12081                        ,0.16398                        ,0.12081                        ,-0.14215                       ,4.9981                         ,0.95791                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.9739                         ,209.3621                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
55.8077                         ,1473                           ,20                             ,4                              ,5                              ,0.18315                        ,0.20154                        ,-0.01839                       ,0.082485                       ,0.12103                        ,0.16423                        ,0.12103                        ,-0.14211                       ,5.0755                         ,0.91115                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.9362                         ,209.5031                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
56.3571                         ,1488                           ,9.6                            ,4                              ,2.4                            ,0.090549                       ,0.1986                         ,-0.10805                       ,0.082645                       ,0.12121                        ,0.16444                        ,0.12121                        ,-0.14208                       ,5.154                          ,0.89086                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.8996                         ,209.644                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
56.9231                         ,1503                           ,11.4667                        ,4                              ,2.8667                         ,0.10343                        ,0.19586                        ,-0.092427                      ,0.082767                       ,0.12135                        ,0.16459                        ,0.12135                        ,-0.14205                       ,5.2336                         ,0.93021                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.8641                         ,209.7849                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
57.4643                         ,1518                           ,7.4667                         ,4                              ,1.8667                         ,0.071453                       ,0.19328                        ,-0.12183                       ,0.08285                        ,0.12144                        ,0.16471                        ,0.12144                        ,-0.14205                       ,5.3142                         ,0.9015                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.8295                         ,209.9258                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
58.0385                         ,1533                           ,9.2                            ,4                              ,2.3                            ,0.087198                       ,0.19086                        ,-0.10366                       ,0.082895                       ,0.1215                         ,0.16478                        ,0.1215                         ,-0.14207                       ,5.3959                         ,0.88566                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.7957                         ,209.9812                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
58.6071                         ,1548                           ,8.6667                         ,4                              ,2.1667                         ,0.078968                       ,0.18855                        ,-0.10958                       ,0.082905                       ,0.12152                        ,0.16481                        ,0.12152                        ,-0.14214                       ,5.4785                         ,0.89954                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.7626                         ,209.6941                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
59.1538                         ,1563                           ,9                              ,4                              ,2.25                           ,0.086538                       ,0.18634                        ,-0.099797                      ,0.082882                       ,0.12152                        ,0.16482                        ,0.12152                        ,-0.14224                       ,5.5622                         ,0.86036                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.7302                         ,209.407                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
59.7308                         ,1578                           ,11.2667                        ,4                              ,2.8167                         ,0.10833                        ,0.1842                         ,-0.075866                      ,0.08283                        ,0.12148                        ,0.1648                         ,0.12148                        ,-0.1424                        ,5.6466                         ,0.82275                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.6984                         ,209.1199                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
60.3077                         ,1593                           ,17.3333                        ,4                              ,4.3333                         ,0.16667                        ,0.18213                        ,-0.015463                      ,0.082754                       ,0.12143                        ,0.16477                        ,0.12143                        ,-0.1426                        ,5.7316                         ,0.87759                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.6672                         ,208.8328                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
60.8846                         ,1608                           ,22.8                           ,4                              ,5.7                            ,0.21923                        ,0.18013                        ,0.039104                       ,0.082659                       ,0.12136                        ,0.16474                        ,0.12136                        ,-0.14285                       ,5.8167                         ,0.95944                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.6368                         ,208.5457                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
61.4615                         ,1623                           ,18.0667                        ,4                              ,4.5167                         ,0.1853                         ,0.17757                        ,0.0077256                      ,0.082549                       ,0.12128                        ,0.1647                         ,0.12128                        ,-0.14315                       ,5.9015                         ,0.96035                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.6075                         ,208.2586                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
62.0769                         ,1638                           ,11.0667                        ,4                              ,2.7667                         ,0.10641                        ,0.17635                        ,-0.069936                      ,0.082429                       ,0.1212                         ,0.16466                        ,0.1212                         ,-0.14349                       ,5.9853                         ,0.9268                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5795                         ,207.9715                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
62.6538                         ,1653                           ,13.2                           ,4                              ,3.3                            ,0.13115                        ,0.17459                        ,-0.043435                      ,0.0823                         ,0.12111                        ,0.16462                        ,0.12111                        ,-0.14388                       ,6.0676                         ,0.94513                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5535                         ,207.6844                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
63.25                           ,1668                           ,19.2                           ,4                              ,4.8                            ,0.19077                        ,0.17293                        ,0.017841                       ,0.082165                       ,0.12103                        ,0.16459                        ,0.12103                        ,-0.14429                       ,6.1477                         ,0.97467                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5298                         ,207.3973                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
63.8462                         ,1683                           ,19.6                           ,4                              ,4.9                            ,0.19998                        ,0.17138                        ,0.028599                       ,0.082024                       ,0.12093                        ,0.16455                        ,0.12093                        ,-0.14472                       ,6.2248                         ,0.96266                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5091                         ,207.1102                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
64.4583                         ,1698                           ,10.8667                        ,4                              ,2.7167                         ,0.10565                        ,0.16996                        ,-0.064309                      ,0.081884                       ,0.12085                        ,0.16452                        ,0.12085                        ,-0.14517                       ,6.2982                         ,0.98129                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.4917                         ,206.8231                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
65.0417                         ,1713                           ,17.4                           ,4                              ,4.35                           ,0.17753                        ,0.16867                        ,0.0088626                      ,0.081756                       ,0.12078                        ,0.16452                        ,0.12078                        ,-0.14564                       ,6.3673                         ,0.93969                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.478                          ,206.536                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
65.6538                         ,1728                           ,21.6                           ,4                              ,5.4                            ,0.21462                        ,0.16752                        ,0.047095                       ,0.081649                       ,0.12074                        ,0.16455                        ,0.12074                        ,-0.14612                       ,6.4316                         ,0.00022843                     ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.4685                         ,206.2489                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
66.25                           ,1743                           ,21.6                           ,4                              ,5.4                            ,0.225                          ,0.16689                        ,0.058109                       ,0.081572                       ,0.12073                        ,0.16463                        ,0.12073                        ,-0.14662                       ,6.4904                         ,0.92647                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.4637                         ,205.9618                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
66.875                          ,1758                           ,23.2                           ,4                              ,5.8                            ,0.24167                        ,0.166                          ,0.075671                       ,0.081527                       ,0.12077                        ,0.16475                        ,0.12077                        ,-0.14713                       ,6.5432                         ,0.97121                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.4638                         ,205.6747                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
67.5                            ,1773                           ,21.8                           ,4                              ,5.45                           ,0.22359                        ,0.16526                        ,0.058325                       ,0.081516                       ,0.12084                        ,0.16493                        ,0.12084                        ,-0.14766                       ,6.5898                         ,0.78896                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.4692                         ,205.3876                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
68.1154                         ,1788                           ,25                             ,4                              ,6.25                           ,0.24706                        ,0.16471                        ,0.082348                       ,0.081538                       ,0.12096                        ,0.16515                        ,0.12096                        ,-0.14818                       ,6.6298                         ,0.81249                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.48                           ,205.1005                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
68.7083                         ,1803                           ,20.7333                        ,4                              ,5.1833                         ,0.21597                        ,0.16435                        ,0.051619                       ,0.081591                       ,0.12111                        ,0.16541                        ,0.12111                        ,-0.14871                       ,6.6629                         ,0.78432                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.4963                         ,204.8134                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
69.3333                         ,1818                           ,17.4                           ,4                              ,4.35                           ,0.18125                        ,0.16418                        ,0.017068                       ,0.081668                       ,0.12129                        ,0.16571                        ,0.12129                        ,-0.14923                       ,6.6891                         ,0.75792                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5182                         ,204.5263                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
69.9583                         ,1833                           ,18.0667                        ,4                              ,4.5167                         ,0.18819                        ,0.16418                        ,0.02401                        ,0.081766                       ,0.12149                        ,0.16603                        ,0.12149                        ,-0.14974                       ,6.7082                         ,0.72285                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5457                         ,204.2245                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
70.5833                         ,1848                           ,20.3333                        ,4                              ,5.0833                         ,0.21181                        ,0.16434                        ,0.047465                       ,0.081875                       ,0.12171                        ,0.16636                        ,0.12171                        ,-0.15024                       ,6.7204                         ,0.78566                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.5786                         ,203.8639                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
71.2083                         ,1863                           ,16.7333                        ,4                              ,4.1833                         ,0.18276                        ,0.16463                        ,0.01813                        ,0.081988                       ,0.12192                        ,0.16669                        ,0.12192                        ,-0.15072                       ,6.7257                         ,0.64219                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.6169                         ,203.5033                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
71.8636                         ,1878                           ,11.4                           ,4                              ,2.85                           ,0.12091                        ,0.16501                        ,-0.0441                        ,0.082096                       ,0.12213                        ,0.167                          ,0.12213                        ,-0.15119                       ,6.7242                         ,0.59655                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.6602                         ,203.1426                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
72.5                            ,1893                           ,13.2                           ,4                              ,3.3                            ,0.1375                         ,0.16545                        ,-0.027953                      ,0.08219                        ,0.12232                        ,0.1673                         ,0.12232                        ,-0.15164                       ,6.7163                         ,0.50082                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.7082                         ,202.782                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
73.125                          ,1908                           ,14.4                           ,4                              ,3.6                            ,0.15                           ,0.16592                        ,-0.015918                      ,0.082263                       ,0.12248                        ,0.16755                        ,0.12248                        ,-0.15206                       ,6.7022                         ,0.50824                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.7605                         ,202.4214                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
73.75                           ,1923                           ,6.6                            ,3.4                            ,1.9                            ,0.079167                       ,0.16636                        ,-0.087196                      ,0.082307                       ,0.1226                         ,0.16776                        ,0.1226                         ,-0.15246                       ,6.6823                         ,0.43698                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.8166                         ,202.0608                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
74.375                          ,1938                           ,9.8                            ,3.8                            ,2.5333                         ,0.10556                        ,0.16675                        ,-0.061195                      ,0.082317                       ,0.12267                        ,0.16791                        ,0.12267                        ,-0.15284                       ,6.6569                         ,0.51496                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.8759                         ,201.7001                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
75                              ,1953                           ,16.1333                        ,4                              ,4.0333                         ,0.17926                        ,0.16705                        ,0.012213                       ,0.082286                       ,0.1227                         ,0.16799                        ,0.1227                         ,-0.15319                       ,6.6266                         ,0.44093                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.9379                         ,201.3395                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
75.6667                         ,1968                           ,17.8                           ,4                              ,4.45                           ,0.18542                        ,0.16722                        ,0.018194                       ,0.082214                       ,0.12267                        ,0.16801                        ,0.12267                        ,-0.15351                       ,6.5918                         ,0.46838                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,3.0019                         ,200.9789                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
