cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
25.5                            ,1224                           ,6.8                            ,3                              ,2.2667                         ,0.047222                       ,0.059969                       ,-0.012747                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.7008                         ,115.3865                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
25.8125                         ,1239                           ,22                             ,3                              ,7.3333                         ,0.14808                        ,0.059832                       ,0.088245                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.7557                         ,114.5837                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
26.1154                         ,1254                           ,29.4667                        ,3                              ,9.8222                         ,0.19728                        ,0.059751                       ,0.13753                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,1                              ,1                              ,0                              ,1.6523                         ,8.8086                         ,113.8346                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
26.4167                         ,1269                           ,8.4                            ,3                              ,2.8                            ,0.058333                       ,0.059724                       ,-0.0013906                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.859                          ,113.0855                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
26.7292                         ,1284                           ,6.2667                         ,2.0667                         ,3.0667                         ,0.063234                       ,0.059746                       ,0.0034873                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.9066                         ,112.3364                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.0385                         ,1299                           ,2.2667                         ,2                              ,1.1333                         ,0.022279                       ,0.059808                       ,-0.037529                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.9513                         ,111.5873                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.3333                         ,1314                           ,2.5333                         ,2                              ,1.2667                         ,0.026389                       ,0.059892                       ,-0.033503                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.9926                         ,110.8382                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.6458                         ,1329                           ,8                              ,2                              ,4                              ,0.07906                        ,0.059977                       ,0.019083                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.0305                         ,110.0891                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.9423                         ,1344                           ,11.8                           ,2                              ,5.9                            ,0.12103                        ,0.060035                       ,0.060991                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.0648                         ,109.577                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.25                           ,1359                           ,7.8                            ,2                              ,3.9                            ,0.08                           ,0.060053                       ,0.019947                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.0954                         ,109.0819                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.5577                         ,1374                           ,3.3333                         ,2                              ,1.6667                         ,0.032942                       ,0.060048                       ,-0.027107                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1223                         ,108.5867                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.8542                         ,1389                           ,2.9333                         ,2                              ,1.4667                         ,0.029302                       ,0.060038                       ,-0.030736                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1454                         ,108.0916                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.1538                         ,1404                           ,4.6667                         ,2                              ,2.3333                         ,0.047365                       ,0.060042                       ,-0.012678                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1648                         ,107.5964                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.4583                         ,1419                           ,3.9333                         ,2                              ,1.9667                         ,0.040762                       ,0.060075                       ,-0.019313                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1808                         ,107.1013                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.7692                         ,1434                           ,12.6                           ,2                              ,6.3                            ,0.12317                        ,0.060134                       ,0.063039                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1934                         ,106.6821                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.0625                         ,1449                           ,13.4                           ,2                              ,6.7                            ,0.13529                        ,0.060225                       ,0.075064                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,0                              ,1                              ,0                              ,0.24946                        ,9.2031                         ,106.4719                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.3654                         ,1464                           ,5.5333                         ,2                              ,2.7667                         ,0.053205                       ,0.060397                       ,-0.0071916                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.21                           ,106.2617                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.6538                         ,1479                           ,5.3333                         ,2                              ,2.6667                         ,0.054131                       ,0.060727                       ,-0.0065964                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2144                         ,106.0515                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.9583                         ,1494                           ,20.6                           ,2                              ,10.3                           ,0.20028                        ,0.061281                       ,0.139                          ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2166                         ,105.8413                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.25                           ,1509                           ,54.4                           ,2                              ,27.2                           ,0.55795                        ,0.062093                       ,0.49586                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,1                              ,1                              ,0                              ,8.1975                         ,9.2168                         ,105.6311                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.5577                         ,1524                           ,6                              ,2                              ,3                              ,0.057692                       ,0.063178                       ,-0.0054854                     ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2153                         ,105.4209                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.8462                         ,1539                           ,3.4                            ,2                              ,1.7                            ,0.032692                       ,0.064521                       ,-0.031829                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2125                         ,105.3453                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.1346                         ,1554                           ,2.6                            ,2                              ,1.3                            ,0.02625                        ,0.066074                       ,-0.039824                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2087                         ,105.3595                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.4375                         ,1569                           ,2.6                            ,2                              ,1.3                            ,0.025417                       ,0.067747                       ,-0.042331                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2043                         ,105.3737                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.7308                         ,1584                           ,15.2                           ,2                              ,7.6                            ,0.14615                        ,0.069447                       ,0.076707                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,0                              ,1                              ,0                              ,0.23177                        ,9.1994                         ,105.3879                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.0192                         ,1599                           ,4.2                            ,2                              ,2.1                            ,0.040385                       ,0.071093                       ,-0.030709                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1943                         ,105.4021                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.3077                         ,1614                           ,11.6667                        ,2                              ,5.8333                         ,0.1153                         ,0.072645                       ,0.042651                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1891                         ,105.4163                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.6042                         ,1629                           ,36.2                           ,2                              ,18.1                           ,0.36161                        ,0.074097                       ,0.28752                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1839                         ,105.4305                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.9038                         ,1644                           ,20                             ,2                              ,10                             ,0.19231                        ,0.07547                        ,0.11684                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1784                         ,105.5718                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.1923                         ,1659                           ,17.4                           ,2                              ,8.7                            ,0.16731                        ,0.076787                       ,0.090521                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,1                              ,1                              ,0                              ,5.2888                         ,9.1726                         ,105.7223                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.4808                         ,1674                           ,5.0667                         ,2                              ,2.5333                         ,0.048718                       ,0.078065                       ,-0.029347                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1664                         ,105.8727                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.7692                         ,1689                           ,17.4                           ,2                              ,8.7                            ,0.16731                        ,0.079292                       ,0.088015                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,1                              ,0                              ,0                              ,0                              ,9.1596                         ,106.0231                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.0577                         ,1704                           ,15.6667                        ,2                              ,7.8333                         ,0.15064                        ,0.080429                       ,0.070212                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,0                              ,1                              ,0                              ,0.57146                        ,9.1519                         ,106.1735                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.3462                         ,1719                           ,5.7333                         ,2                              ,2.8667                         ,0.055128                       ,0.081427                       ,-0.026298                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1431                         ,106.324                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.6346                         ,1734                           ,3.2                            ,2                              ,1.6                            ,0.030769                       ,0.082242                       ,-0.051473                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1328                         ,106.504                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.9231                         ,1749                           ,1.8                            ,2                              ,0.9                            ,0.016401                       ,0.082837                       ,-0.066436                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.121                          ,106.7655                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
36.1964                         ,1764                           ,1                              ,1.2                            ,0.9                            ,0.01706                        ,0.08318                        ,-0.066119                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1075                         ,107.027                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
36.4808                         ,1779                           ,5.1333                         ,1.9333                         ,2.6                            ,0.05                           ,0.083254                       ,-0.033254                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.0925                         ,107.2885                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
36.7692                         ,1794                           ,11                             ,2                              ,5.5                            ,0.10577                        ,0.083062                       ,0.022708                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.0761                         ,107.55                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.0577                         ,1809                           ,16.3333                        ,2                              ,8.1667                         ,0.15331                        ,0.082619                       ,0.070693                       ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.0582                         ,107.8115                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.3393                         ,1824                           ,29.4                           ,2                              ,14.7                           ,0.27058                        ,0.081949                       ,0.18863                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.039                          ,108.073                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.6154                         ,1839                           ,20.7333                        ,2                              ,10.3667                        ,0.19936                        ,0.081084                       ,0.11828                        ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,1                              ,1                              ,1                              ,1                              ,0                              ,3.2951                         ,9.0186                         ,108.4049                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.9038                         ,1854                           ,4.6667                         ,2                              ,2.3333                         ,0.042735                       ,0.080094                       ,-0.037359                      ,0.041299                       ,0.061256                       ,0.084063                       ,0.061256                       ,-0.096674                      ,4.7021                         ,-999                           ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,8.9969                         ,108.7837                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
