cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
24.0209                         ,663                            ,0.58267                        ,3                              ,0.19422                        ,0.0041848                      ,0.0076315                      ,-0.0034467                     ,0.006035                       ,0.0090748                      ,0.012482                       ,0.0090748                      ,-0.011679                      ,6.6743                         ,0.89438                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.658                          ,178.9085                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
24.3441                         ,678                            ,0.96533                        ,3                              ,0.32178                        ,0.006932                       ,0.0076259                      ,-0.00069395                    ,0.0060706                      ,0.0091115                      ,0.01252                        ,0.0091115                      ,-0.011649                      ,6.8491                         ,0.89137                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.6828                         ,178.534                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
24.6672                         ,693                            ,1.488                          ,3                              ,0.496                          ,0.010683                       ,0.0076275                      ,0.0030553                      ,0.0061056                      ,0.0091483                      ,0.012559                       ,0.0091483                      ,-0.011625                      ,7.0263                         ,0.86775                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.7105                         ,178.1595                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
24.9903                         ,708                            ,2.378                          ,3                              ,0.79267                        ,0.017094                       ,0.0076264                      ,0.0094679                      ,0.00614                        ,0.0091857                      ,0.0126                         ,0.0091857                      ,-0.011608                      ,7.2041                         ,0.72883                        ,1                              ,1                              ,0                              ,1                              ,0                              ,0.0042332                      ,5.7412                         ,177.7851                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
25.3138                         ,723                            ,0.424                          ,3                              ,0.14133                        ,0.0030471                      ,0.007613                       ,-0.0045659                     ,0.0061745                      ,0.0092245                      ,0.012643                       ,0.0092245                      ,-0.011599                      ,7.3804                         ,0.63087                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.7749                         ,177.4106                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
25.6372                         ,738                            ,0.34867                        ,3                              ,0.11622                        ,0.002507                       ,0.0075799                      ,-0.005073                      ,0.0062095                      ,0.0092657                      ,0.012691                       ,0.0092657                      ,-0.0116                        ,7.5529                         ,0.66535                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.8114                         ,176.6681                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
25.9607                         ,753                            ,0.87867                        ,3                              ,0.29289                        ,0.0063177                      ,0.0075252                      ,-0.0012075                     ,0.0062455                      ,0.0093098                      ,0.012745                       ,0.0093098                      ,-0.011611                      ,7.7192                         ,0.67548                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.8506                         ,175.6036                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
26.2843                         ,768                            ,1                              ,3                              ,0.33333                        ,0.0071922                      ,0.0074517                      ,-0.0002595                     ,0.0062817                      ,0.009356                       ,0.012802                       ,0.009356                       ,-0.011633                      ,7.877                          ,0.58689                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.892                          ,174.5392                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
26.6079                         ,783                            ,1                              ,3                              ,0.33333                        ,0.0071963                      ,0.0073642                      ,-0.0001679                     ,0.0063167                      ,0.0094023                      ,0.012861                       ,0.0094023                      ,-0.011664                      ,8.024                          ,0.53856                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.9355                         ,173.4747                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
26.9318                         ,798                            ,0.21067                        ,2.982                          ,0.070222                       ,0.001517                       ,0.0072706                      ,-0.0057535                     ,0.006348                       ,0.0094455                      ,0.012918                       ,0.0094455                      ,-0.011702                      ,8.158                          ,0.63055                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,5.9808                         ,172.4102                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.2558                         ,813                            ,0.246                          ,2                              ,0.123                          ,0.002656                       ,0.0071796                      ,-0.0045236                     ,0.0063774                      ,0.0094877                      ,0.012974                       ,0.0094877                      ,-0.011747                      ,8.277                          ,0.57959                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.0276                         ,171.3457                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.5797                         ,828                            ,0.52533                        ,2                              ,0.26267                        ,0.0056779                      ,0.0070969                      ,-0.001419                      ,0.0064138                      ,0.0095402                      ,0.013045                       ,0.0095402                      ,-0.011804                      ,8.3789                         ,0.62594                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.0758                         ,170.2812                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
27.904                          ,843                            ,1.408                          ,2.704                          ,0.46933                        ,0.010144                       ,0.0070469                      ,0.0030969                      ,0.0064645                      ,0.0096122                      ,0.013141                       ,0.0096122                      ,-0.011878                      ,8.4623                         ,0.52727                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.1252                         ,168.6035                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.2282                         ,858                            ,0.45867                        ,3                              ,0.15289                        ,0.0033067                      ,0.0070449                      ,-0.0037382                     ,0.0065332                      ,0.0097084                      ,0.013267                       ,0.0097084                      ,-0.011969                      ,8.527                          ,0.68507                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.1757                         ,166.8315                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.5526                         ,873                            ,2.392                          ,3                              ,0.79733                        ,0.017252                       ,0.0070312                      ,0.010221                       ,0.006621                       ,0.0098299                      ,0.013427                       ,0.0098299                      ,-0.012077                      ,8.5729                         ,0.64735                        ,0                              ,0                              ,0                              ,0                              ,1                              ,0.0058706                      ,6.2274                         ,165.0594                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
28.8772                         ,888                            ,1.136                          ,3                              ,0.37867                        ,0.0081936                      ,0.0070339                      ,0.0011596                      ,0.0067276                      ,0.0099761                      ,0.013617                       ,0.0099761                      ,-0.012202                      ,8.6009                         ,0.57756                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.28                           ,163.2874                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.2017                         ,903                            ,1.6207                         ,3                              ,0.54022                        ,0.011701                       ,0.0070573                      ,0.0046436                      ,0.0068517                      ,0.010145                       ,0.013837                       ,0.010145                       ,-0.012341                      ,8.6119                         ,0.52786                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.3335                         ,161.5153                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.5266                         ,918                            ,1.312                          ,3                              ,0.43733                        ,0.0094686                      ,0.0071042                      ,0.0023644                      ,0.0069915                      ,0.010336                       ,0.014084                       ,0.010336                       ,-0.012495                      ,8.6071                         ,0.54225                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.388                          ,159.7433                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
29.8514                         ,933                            ,0.91467                        ,3                              ,0.30489                        ,0.0066082                      ,0.0071764                      ,-0.00056827                    ,0.0071447                      ,0.010543                       ,0.014353                       ,0.010543                       ,-0.012659                      ,8.5879                         ,0.59601                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4433                         ,157.9183                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.1765                         ,948                            ,4.6387                         ,3                              ,1.5462                         ,0.033526                       ,0.0072732                      ,0.026253                       ,0.0073081                      ,0.010765                       ,0.014639                       ,0.010765                       ,-0.012834                      ,8.5559                         ,0.60045                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4994                         ,155.882                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.5017                         ,963                            ,5.71                           ,3                              ,1.9033                         ,0.041269                       ,0.0073931                      ,0.033876                       ,0.0074779                      ,0.010995                       ,0.014937                       ,0.010995                       ,-0.013017                      ,8.5125                         ,0.58174                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.5561                         ,153.8456                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
30.827                          ,978                            ,10.808                         ,3                              ,3.6027                         ,0.078147                       ,0.0075316                      ,0.070615                       ,0.00765                        ,0.011229                       ,0.015241                       ,0.011229                       ,-0.013206                      ,8.4588                         ,0.57216                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.6131                         ,151.8093                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.1523                         ,993                            ,11.2                           ,3                              ,3.7333                         ,0.081019                       ,0.0076793                      ,0.073339                       ,0.0078212                      ,0.011463                       ,0.015545                       ,0.011463                       ,-0.013399                      ,8.3959                         ,0.49352                        ,1                              ,1                              ,1                              ,1                              ,0                              ,2.8734                         ,6.6703                         ,149.7729                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.4779                         ,1008                           ,0.68                           ,3                              ,0.22667                        ,0.004923                       ,0.0078241                      ,-0.0029012                     ,0.0079894                      ,0.011694                       ,0.015846                       ,0.011694                       ,-0.013597                      ,8.3241                         ,0.67345                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.7273                         ,147.7365                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
31.8036                         ,1023                           ,0.39733                        ,3                              ,0.13244                        ,0.0028767                      ,0.0079542                      ,-0.0050774                     ,0.008153                       ,0.01192                        ,0.016143                       ,0.01192                        ,-0.013799                      ,8.2442                         ,0.72231                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.7837                         ,145.7002                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.1295                         ,1038                           ,0.37                           ,3                              ,0.12333                        ,0.0026803                      ,0.0080629                      ,-0.0053826                     ,0.0083103                      ,0.01214                        ,0.016432                       ,0.01214                        ,-0.014004                      ,8.1569                         ,0.81584                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.8391                         ,143.7816                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.4554                         ,1053                           ,0                              ,2.52                           ,0                              ,0                              ,0.0081514                      ,-0.0081514                     ,0.0084598                      ,0.01235                        ,0.016711                       ,0.01235                        ,-0.014212                      ,8.0629                         ,0.72825                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.8932                         ,141.9661                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
32.7815                         ,1068                           ,0                              ,2.3307                         ,0                              ,0                              ,0.0082263                      ,-0.0082263                     ,0.0086004                      ,0.012551                       ,0.016979                       ,0.012551                       ,-0.014421                      ,7.9629                         ,0.69161                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.9459                         ,140.1506                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.1079                         ,1083                           ,0.56467                        ,3                              ,0.18822                        ,0.0040974                      ,0.0082965                      ,-0.0041992                     ,0.008731                       ,0.01274                        ,0.017234                       ,0.01274                        ,-0.01463                       ,7.8575                         ,0.67928                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.9971                         ,138.3351                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.4345                         ,1098                           ,0.26867                        ,3                              ,0.089556                       ,0.0019503                      ,0.0083712                      ,-0.006421                      ,0.008851                       ,0.012916                       ,0.017473                       ,0.012916                       ,-0.014839                      ,7.7475                         ,0.65266                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.0469                         ,136.5196                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
33.7611                         ,1113                           ,1.4627                         ,3                              ,0.48756                        ,0.01062                        ,0.0084554                      ,0.0021646                      ,0.0089606                      ,0.01308                        ,0.017698                       ,0.01308                        ,-0.015045                      ,7.6334                         ,0.76384                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.0952                         ,134.7041                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.0878                         ,1128                           ,1.008                          ,3                              ,0.336                          ,0.0073235                      ,0.0085495                      ,-0.001226                      ,0.009061                       ,0.013233                       ,0.017909                       ,0.013233                       ,-0.015248                      ,7.5155                         ,0.95981                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1422                         ,132.8886                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.4148                         ,1143                           ,0.52133                        ,3                              ,0.17378                        ,0.0037901                      ,0.0086513                      ,-0.0048612                     ,0.0091543                      ,0.013376                       ,0.018108                       ,0.013376                       ,-0.015447                      ,7.3941                         ,0.96743                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1882                         ,131.54                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
34.7419                         ,1158                           ,2.032                          ,3                              ,0.67733                        ,0.014779                       ,0.0087583                      ,0.0060204                      ,0.0092428                      ,0.013513                       ,0.0183                         ,0.013513                       ,-0.015642                      ,7.2699                         ,0.96732                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2334                         ,130.2631                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.0692                         ,1173                           ,3.312                          ,3                              ,1.104                          ,0.024105                       ,0.0088679                      ,0.015237                       ,0.0093292                      ,0.013647                       ,0.018487                       ,0.013647                       ,-0.015833                      ,7.1437                         ,0.00058008                     ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2781                         ,128.9863                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.3967                         ,1188                           ,6.162                          ,3                              ,2.054                          ,0.044874                       ,0.008977                       ,0.035897                       ,0.0094154                      ,0.01378                        ,0.018673                       ,0.01378                        ,-0.01602                       ,7.0167                         ,0.90773                        ,1                              ,1                              ,1                              ,1                              ,0                              ,0.3793                         ,7.3224                         ,127.7094                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
35.7244                         ,1203                           ,1.658                          ,3                              ,0.55267                        ,0.012079                       ,0.0090839                      ,0.0029953                      ,0.0095012                      ,0.013912                       ,0.018856                       ,0.013912                       ,-0.016201                      ,6.8904                         ,0.87369                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.3664                         ,126.4326                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
36.0523                         ,1218                           ,6                              ,3                              ,2                              ,0.04376                        ,0.0091916                      ,0.034568                       ,0.0095854                      ,0.01404                        ,0.019034                       ,0.01404                        ,-0.016374                      ,6.7662                         ,0.74745                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4105                         ,125.1558                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
36.3805                         ,1233                           ,7.908                          ,3                              ,2.636                          ,0.057706                       ,0.0093068                      ,0.048399                       ,0.0096662                      ,0.014163                       ,0.019204                       ,0.014163                       ,-0.016539                      ,6.6455                         ,0.77417                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4545                         ,123.9659                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
36.7088                         ,1248                           ,13.564                         ,3                              ,4.5213                         ,0.099064                       ,0.0094357                      ,0.089628                       ,0.0097418                      ,0.014279                       ,0.019364                       ,0.014279                       ,-0.016695                      ,6.5298                         ,0.70831                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.4985                         ,123.1236                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.0375                         ,1263                           ,9                              ,3                              ,3                              ,0.065789                       ,0.0095813                      ,0.056208                       ,0.009811                       ,0.014384                       ,0.019511                       ,0.014384                       ,-0.016839                      ,6.4199                         ,0.65827                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.5423                         ,122.2813                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.3664                         ,1278                           ,4.842                          ,2.703                          ,1.6932                         ,0.03717                        ,0.0097421                      ,0.027428                       ,0.0098733                      ,0.01448                        ,0.019645                       ,0.01448                        ,-0.016973                      ,6.3166                         ,0.69503                        ,1                              ,1                              ,1                              ,1                              ,0                              ,3.5128                         ,7.5855                         ,121.4391                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
37.6957                         ,1293                           ,1.778                          ,2.9177                         ,0.61462                        ,0.013502                       ,0.0099143                      ,0.003588                       ,0.0099284                      ,0.014566                       ,0.019765                       ,0.014566                       ,-0.017097                      ,6.2203                         ,0.55127                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.6277                         ,120.5968                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
